areaCode,areaName,areaType,date,age,deaths,rollingSum,rollingRate
E92000001,England,nation,2021-03-28,50_54,1.0,12.0,0.3
E92000001,England,nation,2021-03-28,55_59,4.0,16.0,0.4
E92000001,England,nation,2021-03-28,60+,21.0,226.0,1.7
E92000001,England,nation,2021-03-28,60_64,1.0,15.0,0.5
E92000001,England,nation,2021-03-28,65_69,4.0,27.0,1.0
E92000001,England,nation,2021-03-28,70_74,3.0,25.0,0.9
E92000001,England,nation,2021-03-28,75_79,3.0,39.0,2.0
E92000001,England,nation,2021-03-28,80_84,3.0,31.0,2.2
E92000001,England,nation,2021-03-28,85_89,2.0,36.0,4.1
E92000001,England,nation,2021-03-28,90+,5.0,53.0,10.2
E92000001,England,nation,2021-03-27,00_04,0.0,0.0,0.0
E92000001,England,nation,2021-03-27,00_59,5.0,44.0,0.1
E92000001,England,nation,2021-03-27,05_09,0.0,0.0,0.0
E92000001,England,nation,2021-03-27,10_14,0.0,0.0,0.0
E92000001,England,nation,2021-03-27,15_19,0.0,1.0,0.0
E92000001,England,nation,2021-03-27,20_24,0.0,0.0,0.0
E92000001,England,nation,2021-03-27,25_29,0.0,0.0,0.0
E92000001,England,nation,2021-03-27,30_34,0.0,3.0,0.1
E92000001,England,nation,2021-03-27,35_39,0.0,2.0,0.1
E92000001,England,nation,2021-03-27,40_44,1.0,5.0,0.1
E92000001,England,nation,2021-03-27,45_49,0.0,6.0,0.2
E92000001,England,nation,2021-03-27,50_54,1.0,12.0,0.3
E92000001,England,nation,2021-03-27,55_59,3.0,15.0,0.4
E92000001,England,nation,2021-03-27,60+,24.0,268.0,2.0
E92000001,England,nation,2021-03-27,60_64,2.0,17.0,0.5
E92000001,England,nation,2021-03-27,65_69,3.0,28.0,1.0
E92000001,England,nation,2021-03-27,70_74,1.0,26.0,0.9
E92000001,England,nation,2021-03-27,75_79,3.0,44.0,2.3
E92000001,England,nation,2021-03-27,80_84,2.0,36.0,2.5
E92000001,England,nation,2021-03-27,85_89,5.0,50.0,5.7
E92000001,England,nation,2021-03-27,90+,8.0,67.0,13.0
E92000001,England,nation,2021-03-26,00_04,0.0,0.0,0.0
E92000001,England,nation,2021-03-26,00_59,5.0,46.0,0.1
E92000001,England,nation,2021-03-26,05_09,0.0,0.0,0.0
E92000001,England,nation,2021-03-26,10_14,0.0,0.0,0.0
E92000001,England,nation,2021-03-26,15_19,1.0,1.0,0.0
E92000001,England,nation,2021-03-26,20_24,0.0,0.0,0.0
E92000001,England,nation,2021-03-26,25_29,0.0,0.0,0.0
E92000001,England,nation,2021-03-26,30_34,0.0,3.0,0.1
E92000001,England,nation,2021-03-26,35_39,0.0,2.0,0.1
E92000001,England,nation,2021-03-26,40_44,0.0,4.0,0.1
E92000001,England,nation,2021-03-26,45_49,1.0,6.0,0.2
E92000001,England,nation,2021-03-26,50_54,1.0,15.0,0.4
E92000001,England,nation,2021-03-26,55_59,2.0,15.0,0.4
E92000001,England,nation,2021-03-26,60+,36.0,296.0,2.2
E92000001,England,nation,2021-03-26,60_64,2.0,18.0,0.6
E92000001,England,nation,2021-03-26,65_69,4.0,36.0,1.3
E92000001,England,nation,2021-03-26,70_74,3.0,30.0,1.1
