areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2021-04-25,85_89,4,55,6.2
E92000001,England,nation,2021-04-25,90+,6,41,7.9
E92000001,England,nation,2021-04-25,unassigned,2,33,
E92000001,England,nation,2021-04-24,00_04,35,280,8.6
E92000001,England,nation,2021-04-24,00_59,1078,11756,27.4
E92000001,England,nation,2021-04-24,05_09,62,501,14.2
E92000001,England,nation,2021-04-24,10_14,109,1518,44.2
E92000001,England,nation,2021-04-24,15_19,108,1425,45.7
E92000001,England,nation,2021-04-24,20_24,116,1176,33.9
E92000001,England,nation,2021-04-24,25_29,108,1183,31.4
E92000001,England,nation,2021-04-24,30_34,120,1339,35.0
E92000001,England,nation,2021-04-24,35_39,130,1279,34.2
E92000001,England,nation,2021-04-24,40_44,102,1040,29.9
E92000001,England,nation,2021-04-24,45_49,79,830,22.8
E92000001,England,nation,2021-04-24,50_54,72,653,16.9
E92000001,England,nation,2021-04-24,55_59,37,532,14.1
E92000001,England,nation,2021-04-24,60+,124,1195,8.7
E92000001,England,nation,2021-04-24,60_64,43,436,13.6
E92000001,England,nation,2021-04-24,65_69,33,272,9.8
E92000001,England,nation,2021-04-24,70_74,13,182,6.5
E92000001,England,nation,2021-04-24,75_79,16,113,5.6
E92000001,England,nation,2021-04-24,80_84,12,89,6.1
E92000001,England,nation,2021-04-24,85_89,4,64,7.2
E92000001,England,nation,2021-04-24,90+,3,39,7.5
E92000001,England,nation,2021-04-24,unassigned,3,37,
E92000001,England,nation,2021-04-23,00_04,40,272,8.4
E92000001,England,nation,2021-04-23,00_59,1420,11868,27.7
E92000001,England,nation,2021-04-23,05_09,76,486,13.7
E92000001,England,nation,2021-04-23,10_14,112,1515,44.1
E92000001,England,nation,2021-04-23,15_19,133,1433,46.0
E92000001,England,nation,2021-04-23,20_24,155,1187,34.2
E92000001,England,nation,2021-04-23,25_29,174,1210,32.1
E92000001,England,nation,2021-04-23,30_34,186,1356,35.5
E92000001,England,nation,2021-04-23,35_39,173,1304,34.9
E92000001,England,nation,2021-04-23,40_44,116,1039,29.9
E92000001,England,nation,2021-04-23,45_49,101,851,23.4
E92000001,England,nation,2021-04-23,50_54,86,656,16.9
E92000001,England,nation,2021-04-23,55_59,68,559,14.9
E92000001,England,nation,2021-04-23,60+,156,1184,8.7
E92000001,England,nation,2021-04-23,60_64,56,427,13.4
E92000001,England,nation,2021-04-23,65_69,35,269,9.7
E92000001,England,nation,2021-04-23,70_74,29,187,6.6
E92000001,England,nation,2021-04-23,75_79,16,111,5.5
E92000001,England,nation,2021-04-23,80_84,6,84,5.8
E92000001,England,nation,2021-04-23,85_89,8,65,7.3
E92000001,England,nation,2021-04-23,90+,6,41,7.9
E92000001,England,nation,2021-04-23,unassigned,1,39,
E92000001,England,nation,2021-04-22,00_04,39,270,8.3
E92000001,England,nation,2021-04-22,00_59,1696,12044,28.1
E92000001,England,nation,2021-04-22,05_09,82,477,13.5
E92000001,England,nation,2021-04-22,10_14,203,1538,44.8
E92000001,England,nation,2021-04-22,15_19,188,1459,46.8
E92000001,England,nation,2021-04-22,20_24,201,1236,35.6
E92000001,England,nation,2021-04-22,25_29,180,1193,31.6
E92000001,England,nation,2021-04-22,30_34,189,1356,35.5
E92000001,England,nation,2021-04-22,35_39,160,1321,35.3
E92000001,England,nation,2021-04-22,40_44,125,1072,30.8
E92000001,England,nation,2021-04-22,45_49,139,888,24.4
E92000001,England,nation,2021-04-22,50_54,110,665,17.2
E92000001,England,nation,2021-04-22,55_59,80,569,15.1
E92000001,England,nation,2021-04-22,60+,181,1226,9.0
E92000001,England,nation,2021-04-22,60_64,71,431,13.5
E92000001,England,nation,2021-04-22,65_69,45,281,10.1
E92000001,England,nation,2021-04-22,70_74,21,193,6.9
E92000001,England,nation,2021-04-22,75_79,18,115,5.7
E92000001,England,nation,2021-04-22,80_84,13,95,6.6
E92000001,England,nation,2021-04-22,85_89,6,67,7.6
E92000001,England,nation,2021-04-22,90+,7,44,8.4
E92000001,England,nation,2021-04-22,unassigned,5,49,
E92000001,England,nation,2021-04-21,00_04,39,278,8.6
E92000001,England,nation,2021-04-21,00_59,1918,11972,27.9
E92000001,England,nation,2021-04-21,05_09,82,462,13.1
E92000001,England,nation,2021-04-21,10_14,284,1504,43.8
E92000001,England,nation,2021-04-21,15_19,231,1451,46.6
E92000001,England,nation,2021-04-21,20_24,177,1192,34.3
E92000001,England,nation,2021-04-21,25_29,184,1189,31.5
E92000001,England,nation,2021-04-21,30_34,221,1373,35.9
E92000001,England,nation,2021-04-21,35_39,216,1318,35.3
E92000001,England,nation,2021-04-21,40_44,189,1093,31.4
E92000001,England,nation,2021-04-21,45_49,117,892,24.5
E92000001,England,nation,2021-04-21,50_54,93,664,17.1
E92000001,England,nation,2021-04-21,55_59,85,556,14.8
E92000001,England,nation,2021-04-21,60+,202,1216,8.9
E92000001,England,nation,2021-04-21,60_64,74,421,13.2
E92000001,England,nation,2021-04-21,65_69,46,271,9.7
E92000001,England,nation,2021-04-21,70_74,34,197,7.0
E92000001,England,nation,2021-04-21,75_79,14,121,6.0
E92000001,England,nation,2021-04-21,80_84,16,95,6.6
E92000001,England,nation,2021-04-21,85_89,13,68,7.7
E92000001,England,nation,2021-04-21,90+,5,43,8.3
E92000001,England,nation,2021-04-21,unassigned,4,48,
E92000001,England,nation,2021-04-20,00_04,60,273,8.4
E92000001,England,nation,2021-04-20,00_59,1758,11788,27.5
E92000001,England,nation,2021-04-20,05_09,74,446,12.6
E92000001,England,nation,2021-04-20,10_14,159,1387,40.4
E92000001,England,nation,2021-04-20,15_19,191,1402,45.0
E92000001,England,nation,2021-04-20,20_24,202,1199,34.5
E92000001,England,nation,2021-04-20,25_29,185,1192,31.6
E92000001,England,nation,2021-04-20,30_34,239,1355,35.4
E92000001,England,nation,2021-04-20,35_39,190,1297,34.7
E92000001,England,nation,2021-04-20,40_44,164,1062,30.5
E92000001,England,nation,2021-04-20,45_49,126,919,25.3
E92000001,England,nation,2021-04-20,50_54,87,695,17.9
E92000001,England,nation,2021-04-20,55_59,81,561,14.9
E92000001,England,nation,2021-04-20,60+,178,1214,8.9
E92000001,England,nation,2021-04-20,60_64,58,411,12.9
E92000001,England,nation,2021-04-20,65_69,43,256,9.2
E92000001,England,nation,2021-04-20,70_74,28,203,7.2
E92000001,England,nation,2021-04-20,75_79,20,124,6.2
E92000001,England,nation,2021-04-20,80_84,14,98,6.8
E92000001,England,nation,2021-04-20,85_89,9,74,8.4
E92000001,England,nation,2021-04-20,90+,6,48,9.2
E92000001,England,nation,2021-04-20,unassigned,5,47,
E92000001,England,nation,2021-04-19,00_04,39,258,8.0
E92000001,England,nation,2021-04-19,00_59,1902,11713,27.3
E92000001,England,nation,2021-04-19,05_09,69,456,12.9
E92000001,England,nation,2021-04-19,10_14,221,1346,39.2
E92000001,England,nation,2021-04-19,15_19,235,1368,43.9
E92000001,England,nation,2021-04-19,20_24,185,1191,34.3
E92000001,England,nation,2021-04-19,25_29,199,1202,31.9
E92000001,England,nation,2021-04-19,30_34,212,1329,34.7
E92000001,England,nation,2021-04-19,35_39,216,1291,34.5
E92000001,England,nation,2021-04-19,40_44,182,1048,30.1
E92000001,England,nation,2021-04-19,45_49,129,929,25.5
E92000001,England,nation,2021-04-19,50_54,114,731,18.9
E92000001,England,nation,2021-04-19,55_59,101,564,15.0
E92000001,England,nation,2021-04-19,60+,213,1251,9.2
E92000001,England,nation,2021-04-19,60_64,76,420,13.1
E92000001,England,nation,2021-04-19,65_69,49,253,9.1
E92000001,England,nation,2021-04-19,70_74,31,207,7.4
E92000001,England,nation,2021-04-19,75_79,19,129,6.4
E92000001,England,nation,2021-04-19,80_84,19,104,7.2
E92000001,England,nation,2021-04-19,85_89,11,82,9.3
E92000001,England,nation,2021-04-19,90+,8,56,10.7
E92000001,England,nation,2021-04-19,unassigned,13,51,
E92000001,England,nation,2021-04-18,00_04,28,270,8.3
E92000001,England,nation,2021-04-18,00_59,1984,11826,27.6
E92000001,England,nation,2021-04-18,05_09,56,471,13.3
E92000001,England,nation,2021-04-18,10_14,430,1297,37.8
E92000001,England,nation,2021-04-18,15_19,339,1346,43.2
E92000001,England,nation,2021-04-18,20_24,140,1212,34.9
E92000001,England,nation,2021-04-18,25_29,153,1219,32.3
E92000001,England,nation,2021-04-18,30_34,172,1317,34.4
E92000001,England,nation,2021-04-18,35_39,194,1316,35.2
E92000001,England,nation,2021-04-18,40_44,162,1076,31.0
E92000001,England,nation,2021-04-18,45_49,139,977,26.9
E92000001,England,nation,2021-04-18,50_54,91,751,19.4
E92000001,England,nation,2021-04-18,55_59,80,574,15.3
E92000001,England,nation,2021-04-18,60+,141,1251,9.2
E92000001,England,nation,2021-04-18,60_64,58,410,12.8
E92000001,England,nation,2021-04-18,65_69,21,251,9.0
E92000001,England,nation,2021-04-18,70_74,26,210,7.5
E92000001,England,nation,2021-04-18,75_79,10,131,6.5
E92000001,England,nation,2021-04-18,80_84,9,99,6.8
E92000001,England,nation,2021-04-18,85_89,13,84,9.5
E92000001,England,nation,2021-04-18,90+,4,66,12.7
E92000001,England,nation,2021-04-18,unassigned,6,45,
E92000001,England,nation,2021-04-17,00_04,27,282,8.7
E92000001,England,nation,2021-04-17,00_59,1190,11583,27.0
E92000001,England,nation,2021-04-17,05_09,47,482,13.6
E92000001,England,nation,2021-04-17,10_14,106,1105,32.2
E92000001,England,nation,2021-04-17,15_19,116,1232,39.5
E92000001,England,nation,2021-04-17,20_24,127,1223,35.2
E92000001,England,nation,2021-04-17,25_29,135,1248,33.1
E92000001,England,nation,2021-04-17,30_34,137,1324,34.6
E92000001,England,nation,2021-04-17,35_39,155,1304,34.9
E92000001,England,nation,2021-04-17,40_44,101,1077,31.0
E92000001,England,nation,2021-04-17,45_49,100,970,26.7
E92000001,England,nation,2021-04-17,50_54,75,770,19.9
E92000001,England,nation,2021-04-17,55_59,64,566,15.0
E92000001,England,nation,2021-04-17,60+,113,1262,9.2
E92000001,England,nation,2021-04-17,60_64,34,414,13.0
E92000001,England,nation,2021-04-17,65_69,30,262,9.4
E92000001,England,nation,2021-04-17,70_74,18,210,7.5
E92000001,England,nation,2021-04-17,75_79,14,136,6.8
E92000001,England,nation,2021-04-17,80_84,7,97,6.7
E92000001,England,nation,2021-04-17,85_89,5,80,9.0
E92000001,England,nation,2021-04-17,90+,5,63,12.1
E92000001,England,nation,2021-04-17,unassigned,5,44,
E92000001,England,nation,2021-04-16,00_04,38,288,8.9
E92000001,England,nation,2021-04-16,00_59,1596,12065,28.1
E92000001,England,nation,2021-04-16,05_09,67,522,14.7
E92000001,England,nation,2021-04-16,10_14,135,1134,33.0
E92000001,England,nation,2021-04-16,15_19,159,1283,41.2
E92000001,England,nation,2021-04-16,20_24,204,1262,36.3
E92000001,England,nation,2021-04-16,25_29,157,1295,34.3
E92000001,England,nation,2021-04-16,30_34,186,1374,35.9
E92000001,England,nation,2021-04-16,35_39,190,1361,36.4
E92000001,England,nation,2021-04-16,40_44,149,1127,32.4
E92000001,England,nation,2021-04-16,45_49,138,1016,27.9
E92000001,England,nation,2021-04-16,50_54,95,818,21.1
E92000001,England,nation,2021-04-16,55_59,78,585,15.6
E92000001,England,nation,2021-04-16,60+,198,1354,9.9
E92000001,England,nation,2021-04-16,60_64,60,442,13.8
E92000001,England,nation,2021-04-16,65_69,47,279,10.0
E92000001,England,nation,2021-04-16,70_74,35,220,7.8
E92000001,England,nation,2021-04-16,75_79,20,152,7.6
E92000001,England,nation,2021-04-16,80_84,17,106,7.3
E92000001,England,nation,2021-04-16,85_89,10,84,9.5
E92000001,England,nation,2021-04-16,90+,9,71,13.6
E92000001,England,nation,2021-04-16,unassigned,11,50,
E92000001,England,nation,2021-04-15,00_04,47,294,9.1
E92000001,England,nation,2021-04-15,00_59,1624,12531,29.2
E92000001,England,nation,2021-04-15,05_09,67,534,15.1
E92000001,England,nation,2021-04-15,10_14,169,1157,33.7
E92000001,England,nation,2021-04-15,15_19,180,1318,42.3
E92000001,England,nation,2021-04-15,20_24,157,1275,36.7
E92000001,England,nation,2021-04-15,25_29,176,1347,35.7
E92000001,England,nation,2021-04-15,30_34,206,1430,37.4
E92000001,England,nation,2021-04-15,35_39,157,1445,38.7
E92000001,England,nation,2021-04-15,40_44,146,1178,33.9
E92000001,England,nation,2021-04-15,45_49,143,1052,28.9
E92000001,England,nation,2021-04-15,50_54,109,874,22.6
E92000001,England,nation,2021-04-15,55_59,67,627,16.7
E92000001,England,nation,2021-04-15,60+,171,1399,10.2
E92000001,England,nation,2021-04-15,60_64,61,461,14.4
E92000001,England,nation,2021-04-15,65_69,35,282,10.1
E92000001,England,nation,2021-04-15,70_74,25,215,7.6
E92000001,England,nation,2021-04-15,75_79,24,155,7.7
E92000001,England,nation,2021-04-15,80_84,13,126,8.7
E92000001,England,nation,2021-04-15,85_89,7,91,10.3
E92000001,England,nation,2021-04-15,90+,6,69,13.2
E92000001,England,nation,2021-04-15,unassigned,4,48,
E92000001,England,nation,2021-04-14,00_04,34,307,9.5
E92000001,England,nation,2021-04-14,00_59,1734,13150,30.7
E92000001,England,nation,2021-04-14,05_09,66,549,15.5
E92000001,England,nation,2021-04-14,10_14,167,1176,34.2
E92000001,England,nation,2021-04-14,15_19,182,1390,44.6
E92000001,England,nation,2021-04-14,20_24,184,1337,38.5
E92000001,England,nation,2021-04-14,25_29,187,1408,37.3
E92000001,England,nation,2021-04-14,30_34,203,1499,39.2
E92000001,England,nation,2021-04-14,35_39,195,1534,41.0
E92000001,England,nation,2021-04-14,40_44,158,1271,36.6
E92000001,England,nation,2021-04-14,45_49,144,1102,30.3
E92000001,England,nation,2021-04-14,50_54,124,912,23.5
E92000001,England,nation,2021-04-14,55_59,90,665,17.7
E92000001,England,nation,2021-04-14,60+,200,1453,10.6
E92000001,England,nation,2021-04-14,60_64,64,479,15.0
E92000001,England,nation,2021-04-14,65_69,31,298,10.7
E92000001,England,nation,2021-04-14,70_74,40,217,7.7
E92000001,England,nation,2021-04-14,75_79,17,154,7.7
E92000001,England,nation,2021-04-14,80_84,19,131,9.0
E92000001,England,nation,2021-04-14,85_89,19,98,11.1
E92000001,England,nation,2021-04-14,90+,10,76,14.6
E92000001,England,nation,2021-04-14,unassigned,3,55,
E92000001,England,nation,2021-04-13,00_04,45,326,10.1
E92000001,England,nation,2021-04-13,00_59,1683,13759,32.1
E92000001,England,nation,2021-04-13,05_09,84,575,16.2
E92000001,England,nation,2021-04-13,10_14,118,1274,37.1
E92000001,England,nation,2021-04-13,15_19,157,1444,46.3
E92000001,England,nation,2021-04-13,20_24,194,1352,38.9
E92000001,England,nation,2021-04-13,25_29,195,1482,39.3
E92000001,England,nation,2021-04-13,30_34,213,1573,41.1
E92000001,England,nation,2021-04-13,35_39,184,1609,43.0
E92000001,England,nation,2021-04-13,40_44,150,1354,38.9
E92000001,England,nation,2021-04-13,45_49,136,1134,31.2
E92000001,England,nation,2021-04-13,50_54,123,939,24.2
E92000001,England,nation,2021-04-13,55_59,84,697,18.5
E92000001,England,nation,2021-04-13,60+,215,1481,10.8
E92000001,England,nation,2021-04-13,60_64,67,494,15.5
E92000001,England,nation,2021-04-13,65_69,40,304,10.9
E92000001,England,nation,2021-04-13,70_74,32,213,7.6
E92000001,England,nation,2021-04-13,75_79,25,168,8.4
E92000001,England,nation,2021-04-13,80_84,20,133,9.2
E92000001,England,nation,2021-04-13,85_89,17,94,10.6
E92000001,England,nation,2021-04-13,90+,14,75,14.4
E92000001,England,nation,2021-04-13,unassigned,9,70,
E92000001,England,nation,2021-04-12,00_04,51,333,10.3
E92000001,England,nation,2021-04-12,00_59,2015,14347,33.5
E92000001,England,nation,2021-04-12,05_09,84,578,16.3
E92000001,England,nation,2021-04-12,10_14,172,1329,38.7
E92000001,England,nation,2021-04-12,15_19,213,1475,47.3
E92000001,England,nation,2021-04-12,20_24,206,1398,40.3
E92000001,England,nation,2021-04-12,25_29,216,1516,40.2
E92000001,England,nation,2021-04-12,30_34,200,1652,43.2
E92000001,England,nation,2021-04-12,35_39,241,1678,44.9
E92000001,England,nation,2021-04-12,40_44,210,1449,41.7
E92000001,England,nation,2021-04-12,45_49,177,1213,33.3
E92000001,England,nation,2021-04-12,50_54,134,1001,25.8
E92000001,England,nation,2021-04-12,55_59,111,725,19.3
E92000001,England,nation,2021-04-12,60+,213,1526,11.2
E92000001,England,nation,2021-04-12,60_64,66,525,16.4
E92000001,England,nation,2021-04-12,65_69,47,310,11.1
E92000001,England,nation,2021-04-12,70_74,34,221,7.9
E92000001,England,nation,2021-04-12,75_79,21,169,8.4
E92000001,England,nation,2021-04-12,80_84,14,130,9.0
E92000001,England,nation,2021-04-12,85_89,13,99,11.2
E92000001,England,nation,2021-04-12,90+,18,72,13.8
E92000001,England,nation,2021-04-12,unassigned,7,92,
E92000001,England,nation,2021-04-11,00_04,40,328,10.1
E92000001,England,nation,2021-04-11,00_59,1741,14316,33.4
E92000001,England,nation,2021-04-11,05_09,67,598,16.9
E92000001,England,nation,2021-04-11,10_14,238,1389,40.4
E92000001,England,nation,2021-04-11,15_19,225,1464,47.0
E92000001,England,nation,2021-04-11,20_24,151,1342,38.6
E92000001,England,nation,2021-04-11,25_29,182,1498,39.7
E92000001,England,nation,2021-04-11,30_34,179,1682,44.0
E92000001,England,nation,2021-04-11,35_39,182,1641,43.9
E92000001,England,nation,2021-04-11,40_44,163,1434,41.3
E92000001,England,nation,2021-04-11,45_49,132,1215,33.4
E92000001,England,nation,2021-04-11,50_54,110,1022,26.4
E92000001,England,nation,2021-04-11,55_59,72,703,18.7
E92000001,England,nation,2021-04-11,60+,152,1514,11.1
E92000001,England,nation,2021-04-11,60_64,62,525,16.4
E92000001,England,nation,2021-04-11,65_69,32,302,10.8
E92000001,England,nation,2021-04-11,70_74,26,215,7.6
E92000001,England,nation,2021-04-11,75_79,15,163,8.1
E92000001,England,nation,2021-04-11,80_84,7,132,9.1
E92000001,England,nation,2021-04-11,85_89,9,107,12.1
E92000001,England,nation,2021-04-11,90+,1,70,13.4
E92000001,England,nation,2021-04-11,unassigned,5,90,
E92000001,England,nation,2021-04-10,00_04,33,322,9.9
E92000001,England,nation,2021-04-10,00_59,1672,14331,33.4
E92000001,England,nation,2021-04-10,05_09,87,623,17.6
E92000001,England,nation,2021-04-10,10_14,135,1388,40.4
E92000001,England,nation,2021-04-10,15_19,167,1452,46.6
E92000001,England,nation,2021-04-10,20_24,166,1318,38.0
E92000001,England,nation,2021-04-10,25_29,182,1455,38.6
E92000001,England,nation,2021-04-10,30_34,187,1687,44.1
E92000001,England,nation,2021-04-10,35_39,212,1662,44.5
E92000001,England,nation,2021-04-10,40_44,151,1451,41.7
E92000001,England,nation,2021-04-10,45_49,146,1249,34.3
E92000001,England,nation,2021-04-10,50_54,123,1030,26.6
E92000001,England,nation,2021-04-10,55_59,83,694,18.4
E92000001,England,nation,2021-04-10,60+,205,1526,11.2
E92000001,England,nation,2021-04-10,60_64,62,529,16.5
E92000001,England,nation,2021-04-10,65_69,47,296,10.6
E92000001,England,nation,2021-04-10,70_74,28,211,7.5
E92000001,England,nation,2021-04-10,75_79,30,164,8.2
E92000001,England,nation,2021-04-10,80_84,16,142,9.8
E92000001,England,nation,2021-04-10,85_89,9,107,12.1
E92000001,England,nation,2021-04-10,90+,13,77,14.8
E92000001,England,nation,2021-04-10,unassigned,11,90,
E92000001,England,nation,2021-04-09,00_04,44,345,10.6
E92000001,England,nation,2021-04-09,00_59,2062,14495,33.8
E92000001,England,nation,2021-04-09,05_09,79,631,17.8
E92000001,England,nation,2021-04-09,10_14,158,1425,41.5
E92000001,England,nation,2021-04-09,15_19,194,1462,46.9
E92000001,England,nation,2021-04-09,20_24,217,1289,37.1
E92000001,England,nation,2021-04-09,25_29,209,1462,38.8
E92000001,England,nation,2021-04-09,30_34,242,1702,44.5
E92000001,England,nation,2021-04-09,35_39,274,1676,44.8
E92000001,England,nation,2021-04-09,40_44,200,1486,42.7
E92000001,England,nation,2021-04-09,45_49,174,1268,34.8
E92000001,England,nation,2021-04-09,50_54,151,1037,26.8
E92000001,England,nation,2021-04-09,55_59,120,712,18.9
E92000001,England,nation,2021-04-09,60+,243,1494,10.9
E92000001,England,nation,2021-04-09,60_64,79,532,16.6
E92000001,England,nation,2021-04-09,65_69,50,281,10.1
E92000001,England,nation,2021-04-09,70_74,30,214,7.6
E92000001,England,nation,2021-04-09,75_79,23,152,7.6
E92000001,England,nation,2021-04-09,80_84,37,136,9.4
E92000001,England,nation,2021-04-09,85_89,17,110,12.4
E92000001,England,nation,2021-04-09,90+,7,69,13.2
E92000001,England,nation,2021-04-09,unassigned,9,85,
E92000001,England,nation,2021-04-08,00_04,60,359,11.1
E92000001,England,nation,2021-04-08,00_59,2243,14346,33.4
E92000001,England,nation,2021-04-08,05_09,82,673,19.0
E92000001,England,nation,2021-04-08,10_14,188,1452,42.3
E92000001,England,nation,2021-04-08,15_19,252,1451,46.6
E92000001,England,nation,2021-04-08,20_24,219,1230,35.4
E92000001,England,nation,2021-04-08,25_29,237,1438,38.1
E92000001,England,nation,2021-04-08,30_34,275,1671,43.7
E92000001,England,nation,2021-04-08,35_39,246,1634,43.7
E92000001,England,nation,2021-04-08,40_44,239,1472,42.3
E92000001,England,nation,2021-04-08,45_49,193,1242,34.1
E92000001,England,nation,2021-04-08,50_54,147,1026,26.5
E92000001,England,nation,2021-04-08,55_59,105,698,18.6
E92000001,England,nation,2021-04-08,60+,225,1454,10.6
E92000001,England,nation,2021-04-08,60_64,79,523,16.4
E92000001,England,nation,2021-04-08,65_69,51,273,9.8
E92000001,England,nation,2021-04-08,70_74,27,213,7.6
E92000001,England,nation,2021-04-08,75_79,23,143,7.1
E92000001,England,nation,2021-04-08,80_84,18,119,8.2
E92000001,England,nation,2021-04-08,85_89,14,107,12.1
E92000001,England,nation,2021-04-08,90+,13,76,14.6
E92000001,England,nation,2021-04-08,unassigned,11,88,
E92000001,England,nation,2021-04-07,00_04,53,363,11.2
E92000001,England,nation,2021-04-07,00_59,2343,14731,34.3
E92000001,England,nation,2021-04-07,05_09,92,737,20.8
E92000001,England,nation,2021-04-07,10_14,265,1566,45.6
E92000001,England,nation,2021-04-07,15_19,236,1476,47.4
E92000001,England,nation,2021-04-07,20_24,199,1229,35.4
E92000001,England,nation,2021-04-07,25_29,261,1429,37.9
E92000001,England,nation,2021-04-07,30_34,277,1669,43.6
E92000001,England,nation,2021-04-07,35_39,270,1673,44.8
E92000001,England,nation,2021-04-07,40_44,241,1493,42.9
E92000001,England,nation,2021-04-07,45_49,176,1277,35.1
E92000001,England,nation,2021-04-07,50_54,151,1082,27.9
E92000001,England,nation,2021-04-07,55_59,122,737,19.6
E92000001,England,nation,2021-04-07,60+,228,1458,10.7
E92000001,England,nation,2021-04-07,60_64,79,531,16.6
E92000001,England,nation,2021-04-07,65_69,37,267,9.6
E92000001,England,nation,2021-04-07,70_74,36,210,7.5
E92000001,England,nation,2021-04-07,75_79,31,139,6.9
E92000001,England,nation,2021-04-07,80_84,21,121,8.3
E92000001,England,nation,2021-04-07,85_89,15,112,12.7
E92000001,England,nation,2021-04-07,90+,9,78,15.0
E92000001,England,nation,2021-04-07,unassigned,18,86,
E92000001,England,nation,2021-04-06,00_04,52,384,11.9
E92000001,England,nation,2021-04-06,00_59,2271,15276,35.6
E92000001,England,nation,2021-04-06,05_09,87,788,22.3
E92000001,England,nation,2021-04-06,10_14,173,1736,50.5
E92000001,England,nation,2021-04-06,15_19,188,1538,49.4
E92000001,England,nation,2021-04-06,20_24,240,1255,36.1
E92000001,England,nation,2021-04-06,25_29,229,1423,37.7
E92000001,England,nation,2021-04-06,30_34,292,1660,43.4
E92000001,England,nation,2021-04-06,35_39,253,1722,46.1
E92000001,England,nation,2021-04-06,40_44,245,1519,43.7
E92000001,England,nation,2021-04-06,45_49,215,1343,36.9
E92000001,England,nation,2021-04-06,50_54,185,1152,29.7
E92000001,England,nation,2021-04-06,55_59,112,756,20.1
E92000001,England,nation,2021-04-06,60+,260,1473,10.8
E92000001,England,nation,2021-04-06,60_64,98,533,16.7
E92000001,England,nation,2021-04-06,65_69,46,286,10.3
E92000001,England,nation,2021-04-06,70_74,40,205,7.3
E92000001,England,nation,2021-04-06,75_79,26,134,6.7
E92000001,England,nation,2021-04-06,80_84,17,120,8.3
E92000001,England,nation,2021-04-06,85_89,22,112,12.7
E92000001,England,nation,2021-04-06,90+,11,83,15.9
E92000001,England,nation,2021-04-06,unassigned,31,78,
E92000001,England,nation,2021-04-05,00_04,46,415,12.8
E92000001,England,nation,2021-04-05,00_59,1984,15671,36.5
E92000001,England,nation,2021-04-05,05_09,104,877,24.8
E92000001,England,nation,2021-04-05,10_14,232,1839,53.5
E92000001,England,nation,2021-04-05,15_19,202,1577,50.6
E92000001,England,nation,2021-04-05,20_24,150,1242,35.8
E92000001,England,nation,2021-04-05,25_29,198,1431,37.9
E92000001,England,nation,2021-04-05,30_34,230,1683,44.0
E92000001,England,nation,2021-04-05,35_39,204,1778,47.6
E92000001,England,nation,2021-04-05,40_44,195,1531,44.0
E92000001,England,nation,2021-04-05,45_49,179,1350,37.1
E92000001,England,nation,2021-04-05,50_54,155,1160,29.9
E92000001,England,nation,2021-04-05,55_59,89,788,20.9
E92000001,England,nation,2021-04-05,60+,201,1485,10.9
E92000001,England,nation,2021-04-05,60_64,66,521,16.3
E92000001,England,nation,2021-04-05,65_69,39,294,10.6
E92000001,England,nation,2021-04-05,70_74,28,213,7.6
E92000001,England,nation,2021-04-05,75_79,15,126,6.3
E92000001,England,nation,2021-04-05,80_84,16,131,9.0
E92000001,England,nation,2021-04-05,85_89,21,115,13.0
E92000001,England,nation,2021-04-05,90+,16,85,16.3
E92000001,England,nation,2021-04-05,unassigned,5,62,
E92000001,England,nation,2021-04-04,00_04,34,461,14.2
E92000001,England,nation,2021-04-04,00_59,1756,16593,38.7
E92000001,England,nation,2021-04-04,05_09,92,962,27.2
E92000001,England,nation,2021-04-04,10_14,237,1900,55.3
E92000001,England,nation,2021-04-04,15_19,213,1587,50.9
E92000001,England,nation,2021-04-04,20_24,127,1367,39.4
E92000001,England,nation,2021-04-04,25_29,139,1488,39.5
E92000001,England,nation,2021-04-04,30_34,184,1776,46.4
E92000001,England,nation,2021-04-04,35_39,203,1925,51.5
E92000001,England,nation,2021-04-04,40_44,180,1649,47.4
E92000001,England,nation,2021-04-04,45_49,166,1396,38.4
E92000001,England,nation,2021-04-04,50_54,118,1220,31.5
E92000001,England,nation,2021-04-04,55_59,63,862,22.9
E92000001,England,nation,2021-04-04,60+,164,1554,11.4
E92000001,England,nation,2021-04-04,60_64,66,555,17.4
E92000001,England,nation,2021-04-04,65_69,26,309,11.1
E92000001,England,nation,2021-04-04,70_74,22,222,7.9
E92000001,England,nation,2021-04-04,75_79,16,139,6.9
E92000001,England,nation,2021-04-04,80_84,17,140,9.7
E92000001,England,nation,2021-04-04,85_89,9,110,12.4
E92000001,England,nation,2021-04-04,90+,8,79,15.2
E92000001,England,nation,2021-04-04,unassigned,5,81,
E92000001,England,nation,2021-04-03,00_04,56,521,16.1
E92000001,England,nation,2021-04-03,00_59,1836,18669,43.5
E92000001,England,nation,2021-04-03,05_09,95,1066,30.1
E92000001,England,nation,2021-04-03,10_14,172,2445,71.2
E92000001,England,nation,2021-04-03,15_19,177,1908,61.2
E92000001,England,nation,2021-04-03,20_24,137,1476,42.5
E92000001,England,nation,2021-04-03,25_29,189,1605,42.6
E92000001,England,nation,2021-04-03,30_34,202,1943,50.8
E92000001,England,nation,2021-04-03,35_39,226,2069,55.3
E92000001,England,nation,2021-04-03,40_44,186,1816,52.2
E92000001,England,nation,2021-04-03,45_49,165,1505,41.4
